+Crataegomespilus dardarii
Symphyotrichum ×batesii
Symphyotrichum ×finkii
Symphyotrichum ×gravesii
Symphyotrichum ×longulum
Symphyotrichum ×schistosum
Symphyotrichum ×woldenii
Symphysia poasana
Symphytum asperrimum
Symphytum bulbosum
Symphytum caucasicum
Symphytum grandiflorum
Symphytum ibericum
Symphytum orientale
Symphytum peregrinum
Symphytum spp.
Symphytum uliginosum
Symphytum x uplandicum
Symplocarpus spp.
Symplocos cochinchinensis
Symplocos glomerata
Symplocos lancifolia
Symplocos lucida
Symplocos nakaharae
Symplocos palauensis
Symplocos polyantha
Symplocos prunifolia
Symplocos ramosissima
Symplocos serrulata
Symplocos setchuensis
Symplocos spp.
Symplocos sumuntia
Symplocos theifolia
Synalissa melambola
Synalissa ramulosa
Synalissa subnigra
Synalissa texana
Synandrospadix vermitoxica
Synapsis ilicifolia
Synardisia venosa
Syncarpha eximia
Syncarpha vestita
Syncarpia hillii
Syncolostemon spp.
Syncretocarpus sericeus
Syndesmon thalictroides
Synechanthus fibrosus
Synechanthus warscewiczianus
Synechoblastus aggregatus
Synechoblastus polycarpus
Synechoblastus pycnocarpus
Synechoblastus rupestris
Synechoblastus texanus
Synechoblastus wyomingensis
Synedrella vialis
Synedrellopsis grisebachii
Syneilesis aconitifolia
Syneilesis palmata
Syneilesis spp.
Synelcosciadium carmelii
Syngonanthus chrysanthus
Syngonanthus nitens
Syngonium spp.
Syngonium vellozianum
Syngramma borneensis
Syngramma quinata
Synosma suaveolens
Synotis alata
Synotis cappa
Synsepalum stipulatum
Syntherisma argillacea
Syntherisma chinensis
Syntherisma digitata
Syntherisma filiformis
Syntherisma floridana
Syntherisma gracillima
Syntherisma ischaemum
Syntherisma marginata
Syntherisma panicea
Syntherisma pauciflora
Syntherisma sanguinalis
Syntherisma serotina
Syntherisma simpsonii
Syntherisma villosa
Synthyris cymopteroides
Synthyris hendersonii
Synthyris paysonii
Synthyris stellata
Syntrichia agraria
Synurus deltoides
Syringa afghanica
Syringa amurensis
Syringa fauriei
Syringa hybr.
Syringa luminifera
Syringa mairei
Syringa microphylla
Syringa oblata
Syringa palibiniana
Syringa pinetorum
Syringa pinnatifolia
Syringa protolaciniata
Syringa reticulata
Syringa spp.
Syringa sweginzowii
Syringa tomentella
Syringa wardii
Syringa wolfii
Syringa x chinensis
Syringa x correlata
Syringa x diversifolia
Syringa x henryi
Syringa x hyacinthiflora
Syringa x josiflexa
Syringa x laciniata
Syringa x nanceiana
Syringa x persica
Syringa x prestoniae
Syringa x swegiflexa
Syringa yunnanensis
Syringa ×josiflexa
Syringa ×prestoniae
Syrrhopodon filigerus
Syrrhopodon floridanus
Systeloglossum spp.
Syzygium acuminatissimum
Syzygium anisatum
Syzygium anisosepalum
Syzygium antisepticum
Syzygium attenuatum
Syzygium australe
Syzygium borneense
Syzygium buxifolium
Syzygium campanulatum
Syzygium cerasiforme
Syzygium chloranthum
Syzygium cleistocalyx
Syzygium cordatum
Syzygium curranii
Syzygium cymosum
Syzygium eucalyptoides
Syzygium fastigiatum
Syzygium filiforme
Syzygium flosculiferum
Syzygium francisii
Syzygium glaucum
Syzygium griffithii
Syzygium guineense
Syzygium helferi
Syzygium incarnatum
Syzygium ingens
Syzygium jambolanum
Syzygium koordersiana
Syzygium lineatum
Syzygium luehmannii
Syzygium oleosum
Syzygium owariense
Syzygium palauense
Syzygium papillosum
Syzygium parkeri
Syzygium polyanthum
Syzygium ponapense
Syzygium pycnanthum
Syzygium ridleyi
Syzygium rugosum
Syzygium smithii
Syzygium spp.
Syzygium stelechanthoides
Syzygium stelechanthum
Syzygium syzygioides
Syzygium thompsonii
Syzygium tierneyanum
Syzygospora bachmannii
Syzygospora physciacearum
Szovitsia callicarpa
Tabebuia angustata
Tabebuia argentea
Tabebuia bahamensis
Tabebuia berteroi
Tabebuia caraiba
Tabebuia cassinoides
Tabebuia glomerata
Tabebuia hybr.
Tabebuia lepidophylla
Tabebuia lepidota
Tabebuia linearis
Tabebuia lucida
Tabebuia myrtifolia
Tabebuia obtusifolia
Tabebuia pentaphylla
Tabebuia roseoalba
Tabebuia sauvallei
Tabebuia serratifolia
Tabebuia spp.
Tabebuia trachycarpa
Tabernaemontana alternifolia
Tabernaemontana amygdalifolia
Tabernaemontana aurantiaca
Tabernaemontana catharinensis
Tabernaemontana coronaria
Tabernaemontana crassa
Tabernaemontana dichotoma
Tabernaemontana donnell-smithii
Tabernaemontana elegans
Tabernaemontana grandiflora
Tabernaemontana hystrix
Tabernaemontana litoralis
Tabernaemontana odontadeniiflora
Tabernaemontana oppositifolia
Tabernaemontana pachysiphon
Tabernaemontana pandacaqui
Tabernaemontana rostrata
Tabernaemontana rotensis
Tabernaemontana sananho
Tabernaemontana siphilitica
Tabernaemontana spp.
Tabernaemontana undulata
Tabernanthe elliptica
Tabernanthe iboga
Tacazzea apiculata
Tacazzea conferta
Tacca chantrieri
Tacca integrifolia
Tacca involucrata
Tacca palmata
Tacca palmatifida
Tacca pinnatifida
Tacca plantaginea
Tacca spp.
Tachigali alba
Tachigali aurea
Tachigali cavipes
Tachigali chrysophylla
Tachigali davidsei
Tachigali densiflora
Tachigali denudata
Tachigali guianensis
Tachigali hypoleuca
Tachigali macrostachya
Tachigali melanocarpa
Tachigali melinonii
Tachigali micropetala
Tachigali multijuga
Tachigali odoratissima
Tachigali paniculata
Tachigali paraensis
Tachigali pilgeriana
Tachigali rugosa
Tachigali versicolor
Tachigali vulgaris
Tacinga braunii
Tacinga funalis
Tacinga spp.
Tadehagi triquetrum
Taeckholmia arborea
Taeckholmia pinnata
Taeniatherum asperum
Taeniatherum crinitum
Taeniophyllum palawense
Taeniophyllum petrophilum
Taeniophyllum spp.
Taeniorrhiza spp.
Taenitis blechnoides
Tagetes alamensis
Tagetes apetala
Tagetes argentina
Tagetes biflora
Tagetes bonariensis
Tagetes campanulata
Tagetes coronopifolia
Tagetes corymbosa
Tagetes dianthiflora
Tagetes elliptica
Tagetes erythrocephala
Tagetes filifolia
Tagetes foetidissima
Tagetes fragrantissima
Tagetes glandulifera
Tagetes glandulosa
Tagetes gracilis
Tagetes hartwegii
Tagetes heterocarpha
Tagetes hybr.
Tagetes laxa
Tagetes major
Tagetes mendocina
Tagetes mulleri
Tagetes multiflora
Tagetes nelsonii
Tagetes palmeri
Tagetes papposa
Tagetes parryi
Tagetes pectinata
Tagetes perezii
Tagetes porophylla
Tagetes pringlei
Tagetes remotiflora
Tagetes riojana
Tagetes rotundifolia
Tagetes rupestris
Tagetes signata
Tagetes spp.
Tagetes stenophylla
Tagetes subulata
Tagetes terniflora
Tagetes verticillata
Tagetes zypaquirensis
Tahina spectabilis
Taimingasa firma
Tainia spp.
Taiwania cryptomerioides
Takakia lepidozioides
Takhtajaniantha tau-saghyz
Talbotia elegans
Talinum angustissimum
Talinum appalachianum
Talinum okanoganense
Talinum parvulum
Talinum pygmaeum
Talinum reflexum
Talinum spathulatum
Talinum spp.
Talinum youngiae
Talisia acutifolia
Talisia cerasina
Talisia cupularis
Talisia esculenta
Talisia guianensis
Talisia hexaphyla
Talisia macrophylla
Talisia spp.
Tamala borbonia
Tamala humilis
Tamala littoralis
Tamala pubescens
Tamarix dioica
Tamarix gracilis
Tamarix hispida
Tamarix hybr.
Tamarix jordanis
Tamarix juniperina
Tamarix karelinii
Tamarix korolkowii
Tamarix laxa
Tamarix nilotica
Tamarix palaestina
Tamarix smyrnensis
Tamarix spp.
Tamarix stricta
Tamarix taklamakanensis
Tambourissa amplifolia
Tambourissa quadrifida
Tamilnadia uliginosa
Tamonea guianensis
Tamonea macrophylla
Tamonea spicata
Tanacetum abrotanifolium
Tanacetum achilleifolium
Tanacetum argenteum
Tanacetum atkinsonii
Tanacetum boreale
Tanacetum camphoratum
Tanacetum canum
Tanacetum capitatum
Tanacetum compactum
Tanacetum diversifolium
Tanacetum douglasii
Tanacetum huronense
Tanacetum kittaryanum
Tanacetum macrophyllum
Tanacetum niveum
Tanacetum nuttallii
Tanacetum parthenifolium
Tanacetum pinnatum
Tanacetum polycephalum
Tanacetum potentilloides
Tanacetum poteriifolium
Tanacetum ptarmiciflorum
Tanacetum simplex
Tanacetum spp.
Tanacetum suaveolens
Tanaecium bilabiatum
Tanaecium crucigerum
Tanaecium exitiosum
Tanaecium jaroba
Tanaecium pyramidatum
Tanaecium tetragonolobum
Taonabo heptasepala
Taonabo luquillensis
Taonabo pachyphylla
Taonabo peduncularis
Taonabo stahlii
Taonabo subsessilis
Tapeinidium amboynense
Tapeinidium carolinense
Tapeinochilos ananassae
Tapeinochilos pungens
Tapeinochilos spp.
Tapeinosperma vieillardii
Tapinanthus bangwensis
Tapinanthus globiferus
Tapinanthus spp.
Tapirira guianensis
Tapirira mexicana
Tapiscia sinensis
Taprobanea spp.
Tapura amazonica
Tara cacalaco
Tara spinosa
Tara vesicaria
Taraktogenos kurzii
Taralea cordata
Tarasa tenella
Taraxacum abalienatum
Taraxacum ambigens
Taraxacum amphiphron
Taraxacum arctogenum
Taraxacum atroglaucum
Taraxacum brachyceras
Taraxacum brevicorniculatum
Taraxacum campylodes
Taraxacum carthamopsis
Taraxacum collinum
Taraxacum curvidens
Taraxacum cyclocentrum
Taraxacum davidssonii
Taraxacum devians
Taraxacum dilutisquameum
Taraxacum dissectum
Taraxacum dumetorum
Taraxacum eurylepium
Taraxacum firmum
Taraxacum glabrum
Taraxacum hyperboreum
Taraxacum integratum
Taraxacum islandiciforme
Taraxacum japonicum
Taraxacum javanicum
Taraxacum kamtschaticum
Taraxacum lacerum
Taraxacum lacistophyllum
Taraxacum lateritium
Taraxacum latispinulosum
Taraxacum longii
Taraxacum mackenziense
Taraxacum malteanum
Taraxacum maurolepium
Taraxacum megalorrhizon
Taraxacum mitratum
Taraxacum mongolicum
Taraxacum multesimum
Taraxacum nobile
Taraxacum olympicum
Taraxacum ovinum
Taraxacum paucisquamosum
Taraxacum pellianum
Taraxacum platycarpum
Taraxacum pleniflorum
Taraxacum pseudonorvegicum
Taraxacum purpuridens
Taraxacum rhodolepis
Taraxacum sibiricum
Taraxacum sinicum
Taraxacum spectabile
Taraxacum spp.
Taraxacum torngatense
Taraxacum trigonolobum
Taraxacum turfosum
Taraxacum umbrinum
Taraxacum vagans
Taraxia ovata
Tarchonanthus camphoratus
Tarenaya aculeata
Tarenaya houtteana
Tarenaya parviflora
Tarenaya psoraleifolia
Tarenaya titubans
Tarenna asiatica
Tarenna borbonica
Tarenna hutchinsonii
Tarenna sambucina
Tarenna spp.
Targionia orbicularis
Tarlmounia elliptica
Tasmannia insipida
Tasmannia lanceolata
Tasmannia piperita
Tateishia concinna
Taverniera cuneifolia
Taverniera lappacea
Taxandria fragrans
Taxandria juniperina
Taxilejeunea obtusangula
Taxillus caloreas
Taxillus chinensis
Taxillus cuneatus
Taxillus delavayi
Taxillus recurvus
Taxillus renii
Taxillus sutchuenensis
Taxillus yadoriki
Taxiphyllum andersonii
Taxiphyllum geophilum
Taxiphyllum howellianum
Taxiphyllum mariannae
Taxiphyllum planissimum
Taxiphyllum sharpii
Taxiphyllum squamatum
Taxodium hybr.
Taxodium spp.
Taxus fuana
Taxus globosa
Taxus spp.
Taxus sumatrana
Taxus wallichiana
Taxus x hunnewelliana
Taxus x media
Tayloria hornschuchiana
Tecoma fulva
Tecoma gaudichaudii
Tecoma guarume
Tecoma hybr.
Tecoma radicans
Tecoma ricasoliana
Tecoma sambucifolia
Tecoma spp.
Tecoma x smithii
Tecomanthe dendrophila
Tecomanthe speciosa
Tecomanthe spp.
Tecomaria nyassae
Tecomella undulata
Tecophilaea cyanocrocus
Tectaria crenata
Tectaria dissecta
Tectaria estremerana
Tectaria lobata
Tectaria martinicensis
Tectaria minima
Tectaria pedata
Tectaria spp.
Tectaria tricuspis
Tecticornia halocnemoides
Tecticornia indica
Tecticornia lepidosperma
Tecticornia lylei
Tecticornia pergranulata
Tecticornia pterygosperma
Tecticornia tenuis
Telanthophora grandifolia
Telekia speciosa
Telephium spp.
Teline canariensis
Teline linifolia
Teline monspessulana
Telipogon spp.
Telitoxicum spp.
Tellima odorata
Telmatoblechnum serrulatum
Telopea aspera
Telopea mongaensis
Telopea oreades
Telopea speciosissima
Telopea truncata
Teloschistes arcticus
Teloschistes californicus
Teloschistes candelaris
Teloschistes contortuplicatus
Teloschistes euplocus
Teloschistes parietinus
Teloschistes polycarpus
Teloschistes ramulosus
Teloschistes villosus
Telosiphonia brachysiphon
Telosiphonia hypoleuca
Telosiphonia lanuginosa
Telosiphonia macrosiphon
Telosma pallida
Teloxys ambrosioides
Teloxys aristata
Teloxys botrys
Teloxys graveolens
Teloxys multifida
Teloxys pumilio
Teloxys schraderiana
Teloxys vagans
Templetonia egena
Templetonia hookeri
Templetonia neglecta
Templetonia retusa
Templetonia stenophylla
Templetonia sulcata
Tenaxia cachemyriana
Tenaxia disticha
Tenaxia guillarmodiae
Tenaxia stricta
Tephrocactus aoracanthus
Tephrocactus articulatus
Tephrocactus halophilus
Tephrocactus molinensis
Tephrocactus verschaffeltii
Tephromela aglaea
Tephromela aglaeida
Tephromela armeniaca
Tephromela testaceoatra
Tephroseris atropurpurea
Tephroseris integrifolia
Tephroseris longifolia
Tephroseris papposa
Tephrosia acaciifolia
Tephrosia adunca
Tephrosia aequilata
Tephrosia affinis
Tephrosia ambigua
Tephrosia angustifolia
Tephrosia apollinea
Tephrosia baueri
Tephrosia benthamii
Tephrosia bidwillii
Tephrosia brachyodon
Tephrosia bracteolata
Tephrosia brandegeei
Tephrosia burchellii
Tephrosia capensis
Tephrosia caribaea
Tephrosia carpenteri
Tephrosia cathartica
Tephrosia cephalantha
Tephrosia chimanimaniana
Tephrosia constricta
Tephrosia cordata
Tephrosia coronilloides
Tephrosia curvata
Tephrosia dasyphylla
Tephrosia debilis
Tephrosia decora
Tephrosia dietrichiae
Tephrosia dregeana
Tephrosia elata
Tephrosia elegans
Tephrosia elongata
Tephrosia emeroides
Tephrosia eriocarpa
Tephrosia euchroa
Tephrosia euprepes
Tephrosia falciformis
Tephrosia festina
Tephrosia filipes
Tephrosia flagellaris
Tephrosia flexuosa
Tephrosia forbesii
Tephrosia gaudium-solis
Tephrosia glomeruliflora
Tephrosia grandibracteata
Tephrosia grandiflora
Tephrosia hildebrandtii
Tephrosia hookeriana
Tephrosia incana
Tephrosia intermedia
Tephrosia interrupta
Tephrosia juncea
Tephrosia lasiochlaena
Tephrosia latidens
Tephrosia lepida
Tephrosia leptoclada
Tephrosia linearis
Tephrosia longipes
Tephrosia lupinifolia
Tephrosia macropoda
Tephrosia maculata
Tephrosia maxima
Tephrosia micrantha
Tephrosia montana
Tephrosia multijuga
Tephrosia nana
Tephrosia natalensis
Tephrosia nitens
Tephrosia nubica
Tephrosia nyikensis
Tephrosia obovata
Tephrosia oxygona
Tephrosia paniculata
Tephrosia paradoxa
Tephrosia pedicellata
Tephrosia pentaphylla
Tephrosia piscatoria
Tephrosia polystachya
Tephrosia praecana
Tephrosia pumila
Tephrosia purpurea
Tephrosia radicans
Tephrosia reptans
Tephrosia rhodesica
Tephrosia richardsiae
Tephrosia rosea
Tephrosia rufula
Tephrosia rupicola
Tephrosia savannicola
Tephrosia semiglabra
Tephrosia seminole
Tephrosia shiluwanensis
Tephrosia sphaerospora
Tephrosia spinosa
Tephrosia spp.
Tephrosia stormsii
Tephrosia stricta
Tephrosia strigosa
Tephrosia subtriflora
Tephrosia subulata
Tephrosia supina
Tephrosia sylviae
Tephrosia texana
Tephrosia tinctoria
Tephrosia toxicaria
Tephrosia uniflora
Tephrosia uniovulata
Tephrosia varians
Tephrosia vestita
Tephrosia villosa
Tephrosia virens
Tephrosia virgata
Tephrosia viridis
Tephrosia zoutpansbergensis
Tephrosia ×floridana
Tepion alatum
Tepualia stipularis
Tepuianthus auyantepuiensis
Tepuianthus savannensis
Teramnus flexilis
Teramnus micans
Teramnus mollis
Teramnus repens
Teramnus spp.
Teramnus volubilis
Terania frutescens
Terebraria resinosa
Terminalia amazonia
Terminalia anogeissiana
Terminalia arenicola
Terminalia argentea
Terminalia arjuna
Terminalia bentzoe
Terminalia bialata
Terminalia brassii
Terminalia brownii
Terminalia buceras
Terminalia calamansanai
Terminalia canescens
Terminalia citrina
Terminalia coronata
Terminalia corrugata
Terminalia crassipes
Terminalia cunninghamii
Terminalia dhofarica
Terminalia elliptica
Terminalia fagifolia
Terminalia foetidissima
Terminalia franchetii
Terminalia glabrescens
Terminalia januarensis
Terminalia kaernbachii
Terminalia latipes
Terminalia laxiflora
Terminalia macrophylla
Terminalia macroptera
Terminalia mantaly
Terminalia microcarpa
Terminalia molinetii
Terminalia neotaliala
Terminalia nitens
Terminalia oblongata
Terminalia oliveri
Terminalia paniculata
Terminalia pellucida
Terminalia phanerophlebia
Terminalia phellocarpa
Terminalia phillyreifolia
Terminalia procera
Terminalia prunioides
Terminalia richii
Terminalia saffordii
Terminalia samoensis
Terminalia schimperi
Terminalia spp.
Terminalia subspathulata
Terminalia tetraphylla
Terminalia triflora
Terminalia trifoliata
Terminalia tripteroides
Ternstroemia albopunctata
Ternstroemia cherreyi
Ternstroemia dentata
Ternstroemia gymnanthera
Ternstroemia japonica
Ternstroemia lineata
Ternstroemia meridionalis
Ternstroemia peduncularis
Ternstroemia ruiziana
Ternstroemia stahlii
Ternstroemia sylvatica
Ternstroemia tepezapote
Terpsichore aspleniifolia
Terrellia villosa
Terrelymus maltei
Tersonia cyathiflora
Tessaria integrifolia
Tessaria sericea
Tesseranthium angustifolium
Tesseranthium macrophyllum
Tesseranthium radiatum
Tessmannia baikiaeoides
Testulea gabonensis
Tetraberlinia bifoliolata
Tetraberlinia moreliana
Tetracarpidium conophorum
Tetracentron sinense
Tetracera alnifolia
Tetracera asiatica
Tetracera nordtiana
Tetracera volubilis
Tetrachondra hamiltonii
Tetrachondra patagonica
Tetraclea viscida
Tetradenia riparia
Tetradiclis tenella
Tetradium fraxinifolium
Tetradium glabrifolium
Tetradium ruticarpum
Tetradium spp.
Tetradymia ramosissima
Tetraena aegyptia
Tetraena alba
Tetraena coccinea
Tetraena decumbens
Tetraena dumosa
Tetraena madagascariensis
Tetraena microcarpa
Tetraena simplex
Tetragamestus modestus
Tetragastris hostmannii
Tetragastris panamensis
Tetraglochin alata
Tetragonia arbuscula
Tetragonia expansa
Tetragonia fruticosa
Tetragonia hirsuta
Tetragonia spp.
Tetragonia tetragonoides
Tetragonolobus palaestinus
Tetragonolobus requienii
Tetragonolobus siliquosus
Tetralophozia filiformis
Tetrameles nudiflora
Tetramerista glabra
Tetramerium hispidum
Tetramerium platystegium
Tetramicra spp.
Tetramolopium arbusculum
Tetramolopium calcisabulorum
Tetramolopium polyphyllum
Tetranema roseum
Tetraneuris brevifolia
Tetraneuris depressa
Tetraneuris epunctata
Tetraneuris fastigiata
Tetraneuris glabra
Tetraneuris mancosensis
Tetraneuris pilosa
Tetraneuris simplex
Tetraneuris stenophylla
Tetranthera californica
Tetraphis brownianum
Tetraplasandra bisattenuata
Tetraplasandra kaalae
Tetraplasandra kahanana
Tetraplasandra kohalae
Tetraplasandra lanaiensis
Tetraplasandra lihuensis
Tetraplasandra lydgatei
Tetraplasandra meiandra
Tetraplasandra micrantha
Tetraplasandra munroi
Tetraplasandra pupukeensis
Tetraplasandra sherffii
Tetraplasandra turbens
Tetraplasandra waianuensis
Tetrapleura spp.
Tetrapleura tetraptera
Tetraplodon pennsylvanicum
Tetrapogon cenchriformis
Tetrapogon chlorideus
Tetrapogon mossambicensis
Tetrapogon roxburghiana
Tetrapogon spp.
Tetrapogon tenellus
Tetrapogon villosum
Tetrapogon villosus
Tetrapterys citrifolia
Tetrapterys discolor
Tetrapterys spp.
Tetrarrhena distichophylla
Tetrastigma bracteolatum
Tetrastigma harmandii
Tetrastigma leucostaphylum
Tetrastigma planicaule
Tetrastigma pubinerve
Tetrastigma serrulatum
Tetrastigma spp.
Tetrastigma voinierianum
Tetratheca procumbens
Tetratheca thymifolia
Tetrazygia stahlii
Tetrorum pusillum
Teucrium almeriense
Teucrium arduini
Teucrium balearicum
Teucrium betonicum
Teucrium boreale
Teucrium carolipaui
Teucrium corymbosum
Teucrium creticum
Teucrium divaricatum
Teucrium dunense
Teucrium flavum
Teucrium gnaphalodes
Teucrium hircanicum
Teucrium integrifolium
Teucrium japonicum
Teucrium lepicephalum
Teucrium littorale
Teucrium marum
Teucrium massiliense
Teucrium montanum
Teucrium nashii
Teucrium occidentale
Teucrium polium
Teucrium pseudochamaepitys
Teucrium puechiae
Teucrium pyrenaicum
Teucrium racemosum
Teucrium ramosissima
Teucrium scordium
Teucrium spinosum
Teucrium spp.
Teucrium subspinosum
Teucrium vesicarium
Teucrium viscidum
Teucrium x lucidrys
Teuscheria spp.
Teyleria koordersii
Teyleria stricta
Thacla natans
Thaia spp.
Thaleropia queenslandica
Thalesia fasciculata
Thalesia lutea
Thalesia uniflora
Thalia barbata
Thalia trichocalyx
Thalictrum actaeifolium
Thalictrum amphibolum
Thalictrum aquilegiifolium
Thalictrum breitungii
Thalictrum caulophylloides
Thalictrum chelidonii
Thalictrum chinense
Thalictrum collinum
Thalictrum coreanum
Thalictrum cultratum
Thalictrum delavayi
Thalictrum elegans
Thalictrum finetii
Thalictrum flavum
Thalictrum foeniculaceum
Thalictrum foetidum
Thalictrum foliolosum
Thalictrum glandulosissimum
Thalictrum hybr.
Thalictrum hypoglaucum
Thalictrum ichangense
Thalictrum javanicum
Thalictrum lucidum
Thalictrum pedunculatum
Thalictrum perelegans
Thalictrum petaloideum
Thalictrum polygamum
Thalictrum rhynchocarpum
Thalictrum rochebruneanum
Thalictrum rostellatum
Thalictrum rugosum
Thalictrum simplex
Thalictrum speciossimum
Thalictrum spp.
Thalictrum squarrosum
Thalictrum subrotundum
Thalictrum sultenabedense
Thalictrum tuberiferum
Thalictrum tuberosum
Thalictrum turneri
Thalictrum uchiyamae
Thamnium alleghaniense
Thamnium bigelovii
Thamnobryum leibergii
Thamnocalamus spathiflorus
Thamnocalamus spp.
Thamnogala crombiei
Thamnolia subvermicularis
Thapsia garganica
Thapsia gummifera
Thapsia villosa
Thaspium aureum
Thaspium montanum
Thaumastochloa pubescens
Thaumastochloa rariflora
Thea bohea
Thea sinensis
Thea viridis
Thecagonum strigulosum
Thecophyllum sintenisii
Thecopus spp.
Thecostele spp.
Thelasis spp.
Thelechitonia gracilis
Thelechitonia trilobata
Thelenella brasiliensis
Thelenella cinerascens
Thelenella fugiens
Thelenella geminipara
Thelenella luridella
Thelenella pertusariella
Thelepogon elegans
Thelesperma caespitosum
Thelesperma curvicarpum
Thelesperma fraternum
Thelesperma gracile
Thelesperma intermedium
Thelesperma marginatum
Thelesperma pubescens
Thelesperma spp.
Thelidium absconditum
Thelidium acrotellum
Thelidium aeneovinosum
Thelidium mesotropum
Thelidium microbolum
Thelidium olivaceum
Thelidium papulare
Thelidium parvulum
Thelidium pyrenophorum
Theligonum cynocrambe
Thelocactus hastifer
Thelocactus heterochromus
Thelocactus lausseri
Thelocactus leucacanthus
Thelocactus rinconensis
Thelocactus spp.
Thelocactus uncinatus
Thelocarpon albomarginatum
Thelocarpon epilithellum
Thelocarpon fimicola
Thelocarpon prasinellum
Thelomma occidentale
Thelomma ocellatum
Thelopsis melathelia
Thelopsis subporinella
Thelotrema carneum
Thelotrema dilatatum
Thelotrema eximium
Thelotrema floridense
Thelotrema halei
Thelotrema heterosporum
Thelotrema leprocarpum
Thelotrema monospermum
Thelotrema monosporum
Thelotrema petractoides
Thelotrema platycarpum
Thelotrema porinoides
Thelotrema praestans
Thelotrema ravenelii
Thelotrema sanfordianum
Thelotrema santense
Thelotrema texanum
Thelymitra antennifera
Thelypodiopsis argillacea
Thelypodiopsis barnebyi
Thelypodiopsis linearifolia
Thelypodiopsis sagittata
Thelypodium ambiguum
Thelypodium aureum
Thelypodium cooperi
Thelypodium deserti
Thelypodium elegans
Thelypodium eucosum
Thelypodium flavescens
Thelypodium jaegeri
Thelypodium lemmonii
Thelypodium lilacinum
Thelypodium longifolium
Thelypodium micranthum
Thelypodium pinnatifidum
Thelypodium purpusii
Thelypodium rhomboideum
Thelypodium rigidum
Thelypodium shinnersii
Thelypodium streptanthoides
Thelypodium suffrutescens
Thelypodium utahense
Thelypodium vernale
Thelypteris acuminata
Thelypteris asplenioides
Thelypteris asterothrix
Thelypteris carolinensis
Thelypteris dryopteris
Thelypteris gongylodes
Thelypteris gretheri
Thelypteris guamensis
Thelypteris hawaiiensis
Thelypteris heterocarpa
Thelypteris hexagonoptera
Thelypteris hirta
Thelypteris hudsoniana
Thelypteris limbosperma
Thelypteris macilenta
Thelypteris macrorhizoma
Thelypteris maemonensis
Thelypteris megalodus
Thelypteris namatophila
Thelypteris namophila
Thelypteris nevadensis
Thelypteris normalis
Thelypteris oligophylla
Thelypteris palauensis
Thelypteris perglandulifera
Thelypteris phegopteris
Thelypteris ponapeana
Thelypteris reducta
Thelypteris saxatilis
Thelypteris sprengelii
Thelypteris subpubescens
Thelypteris taiwanensis
Thelypteris thelypterioides
Thelypteris torresiana
Thelypteris triphylla
Thelypteris truncata
Thelypteris unca
Thelypteris versicolor
Thelypteris warburgii
Thelypteris ×incesta
Thelypteris ×lindheimeri
Thelypteris ×palmeri
Thelyschista spp.
Themeda anathera
Themeda arundinacea
Themeda australis
Themeda avenacea
Themeda frondosa
Themeda japonica
Themistoclesia cutucuensis
Theobroma albiflorum
Theobroma asperum
Theobroma balaense
Theobroma bernoullii
Theobroma breviligulatum
Theobroma camargoana
Theobroma canumanense
Theobroma chocoense
Theobroma cirmolinae
Theobroma cuatrecasianum
Theobroma dugandii
Theobroma gileri
Theobroma glaucum
Theobroma hylaeum
Theobroma kanukuense
Theobroma kofanorum
Theobroma laciniifolium
Theobroma leiocarpum
Theobroma lemniscatum
Theobroma mariae
Theobroma microcarpum
Theobroma nemorale
Theobroma nycterodendron
Theobroma obovatum
Theobroma pentagonum
Theobroma pulcherrimum
Theobroma purpureum
Theobroma sativa
Theobroma sinuosum
Theobroma speciosum
Theobroma sphaerocarpum
Theobroma spp.
Theobroma spp. sect. herrania
Theobroma stipulatum
Theobroma subincanum
Theobroma sylvestre
Theobroma tomentellum
Theobroma umbraticum
Theobroma velutinum
Theophrasta americana
Theophrasta jussieui
Thermopsis alpina
Thermopsis alterniflora
Thermopsis arenosa
Thermopsis argentata
Thermopsis barbata
Thermopsis caroliniana
Thermopsis chinensis
Thermopsis dahurica
Thermopsis fabacea
Thermopsis hugeri
Thermopsis inflata
Thermopsis lanceolata
Thermopsis ovata
Thermopsis pinetorum
Thermopsis schischkinii
Thermopsis spp.
Thermopsis subglaber
Therofon aconitifolium
Therofon richardsonii
Therofon turbinatum
Therorhodion camtschaticum
Therorhodion glandulosum
Therorhodion redowskianum
Thesium humile
Thesium lineatum
Thesium namaquense
Thesium pyrenaicum
Thesium refractum
Thesium triflorum
Thespesia beatensis
Thespesia cubensis
Thespesia danis
Thespesia garckeana
Thespesia lampas
Thespesia spp.
Thespesia thespesioides
Thevetia ahouai
Thevetia ovata
Thevetia spp.
Thibaudia floribunda
Thibaudia grantii
Thibaudia krugii
Thibaudia spp.
Thilachium pouponii
Thinopyrum bessarabicum
Thinopyrum caespitosum
Thinopyrum curvifolium
Thinopyrum distichum
Thinopyrum elongatum
Thinopyrum gentryi
Thinopyrum hybr.
Thinopyrum podperae
Thinopyrum pungens
Thinopyrum sartorii
Thinopyrum scirpeum
Thinopyrum spp.
Thladiantha capitata
Thladiantha cordifolia
Thladiantha davidii
Thladiantha dentata
Thladiantha dimorphantha
Thladiantha grandisepala
Thladiantha henryi
Thladiantha hookeri
Thladiantha lijiangensis
Thladiantha longifolia
Thladiantha longisepala
Thladiantha maculata
